8614796821709;460020774644305;15867164461844;452452
8616252315950;460911001073758;81353789148120;123444
8618902398651;460198756695675;34992463814733;352443
8614280623000;460854083523835;27982216695730;553252
8616476785038;460263478008198;58825843240071;125545
8618467315239;460608947614522;56170297307196;254125
8611612216903;460068737739816;44779015786934;534455
8616665835999;460212621222677;70543567121647;125332
8612805862517;460857038606427;24838098639393;453224
8613325515942;460762892860027;69518812882397;425553
8612956034507;460124000335675;63784564807674;314244
8610519712946;460920438416923;02432652567017;453133
8617284851417;460543487834673;36949223030214;151152
8614386057979;460916791356137;96660317102410;315432
8616683400899;460855071870575;62536488122208;254143
8617187776332;460624306965394;58064521411198;211333
8617287498246;460270867016706;72972471971247;532411
8613972478440;460135625319689;98484439659963;151321
8611216106783;460627637735039;35581681319332;331335
8614022226164;460869847898011;56923950747157;524432
8616696900708;460805548221182;35343484137708;344531
8610527863567;460924836632414;28758333308172;144323
8617855745729;460198972370482;13842903845352;542332
8615149979504;460573320239830;87708293997617;433112
8619478355591;460981482788728;45391288506360;222355
8615886721989;460360170026936;42669020002741;424453
8611552244242;460166088586444;71598256873601;321113
8617972755224;460206118296985;34127791458658;152544
8617884804063;460427569455075;43857297418885;321132
8615655647422;460549084674451;88236116665858;221435
8613722294175;460361899689351;96613037200590;552415
8612225360128;460664309478069;51047250899320;534224
8618187926423;460053686648648;23018331884341;315341
8618401704231;460899076631914;73751418527530;422511
8613679077201;460812114907528;21627772129427;312315
8617553118042;460843375353956;73829753791114;122133
8614958431786;460884311930236;53972590479139;533223
8615974058487;460667883089600;74139886242345;121123
8617518269358;460857523628540;61256103836435;544342
8613401580155;460476934444853;78758697243627;121332
8610144555147;460025188450598;09698759767273;133452
8619041868987;460388337345221;82676171443451;543345
8615524089918;460654329295408;95930314181101;222315
8617683504850;460364006743573;26850516367010;535421
8612016287893;460319131540342;93024702672162;214125
8618717747606;460299035756174;10712080963332;415513
8616793121014;460472759212326;15769108785451;132553
8615695518591;460690843355900;33029514814920;355544
8610965625356;460342157295823;68891245219221;222525
8617950740793;460103201440768;24510540154604;113531
8619671880693;460795860752014;98148404453080;544153
8617074053586;460335062302941;79656827672371;254124
8614500512835;460999621198712;16849986602290;252222
8610678568197;460912137755175;20956888206710;514523
8610564757627;460313010712232;13896742471271;334134
8618109981764;460752304454801;08171510186125;521223
8612188725273;460496815434472;49775224884087;151155
8615853753459;460058967266233;12056085366505;114152
8618242884888;460136961076995;99283586422054;252514
8614425080827;460849679307791;67783002839751;214435
8610599924613;460358184329782;60799002444966;355314
8610580985904;460476418663214;77640489851483;452325
8613033195382;460817957635608;35139173789697;553551
8614998366821;460898776375652;04907431533198;351255
8617096008373;460040492246180;37959876180998;213135
8619596190023;460230354909965;25143876218062;231242
8616533144214;460288798728723;58559239350861;153411
8612183377301;460159302648011;78172824454372;411511
8618650515725;460778951288493;56074799666826;531234
8617660459186;460009822410497;19005745482780;234455
8617321459692;460216808712778;95039707664536;543433
8619881390994;460236917419611;17355743006735;325333
8613773531941;460764495918051;31497362463226;244533
8618071202206;460566039887642;63788480719726;313521
8619645109997;460493148853067;74023070255462;314445
8616808188908;460534099438333;60626414778190;331535
8615536756233;460145603011481;58335204252932;523444
8613767800960;460261765764279;35786968796113;212122
8618028808409;460241359023356;29733697707039;541251
8610203278192;460044587354797;35241582326176;514423
8611364870684;460474578933475;09714253319912;414544
8618760722610;460432638699843;74861892006213;115145
8612424298496;460118696665314;31846103480101;534215
8618274833152;460246471639438;47560356685007;344545
8610881698993;460724816940896;14404432351395;144351
8610626790237;460043681728224;89315188544126;315541
8618551702578;460532428857406;29747346111617;513542
8610527490433;460411870693277;25587242617631;335151
8612147239673;460645014785828;51857930708082;131325
8619114637252;460140749737926;53935130885528;444523
8613812197162;460136263922587;17743456774701;551515
8619340416832;460893014080581;53596706220046;412535
8611577203721;460096794793276;26327184146365;422243
8610833044856;460146145933093;46776403535645;544215
8615281157715;460388514278941;28903904711969;311341
8613792276846;460545274998875;42435639969812;321521
8615551267261;460083190715829;55775605681892;141413
8619378056370;460865346674962;82505004615702;424531
8610904123860;460479986371069;93141444120463;144141
8615204115097;460581220368573;13710951917760;442451
8616963546668;460978228731807;88078978577795;541543
8617316173884;460719572829425;22663974535607;212325
8610868612273;460359493325404;63650068896165;113435
8615574526546;460311359198930;33700201076979;345423
8617923493345;460788515080998;17758550350680;425114
8616847969613;460346595741292;67390330212555;215455
8618637037338;460858283999603;50843478878455;351452
8612724673309;460069665161937;38330764507369;432224
8612502581369;460292583585311;03949395773865;541113
8610899393093;460563050965114;66933974669564;251212
8615538150257;460349285544451;87295225404643;321432
8613486390450;460192131303567;60076131463063;524532
8619616129596;460293548989308;07316431174701;553424
8610639728661;460318180801935;51012477587928;413552
8613449296592;460269973160663;80526941240481;435533
8612893495800;460039643267109;13876642802735;232431
8615975535460;460738125750818;80600252591478;222321
8610595834547;460137194421778;30099007217007;134552
8616937998434;460440397157861;41151583461768;333432
8618532808379;460755634732415;48046956430935;122145
8618906857223;460045814435422;88155577348247;454133
8610547002384;460760125399714;33281184850510;214245
8619692454636;460560234316648;28557814748972;223425
8619593850290;460900388394392;98279889643265;223325
8615076226695;460424844608319;13118500735450;332312
8612142672768;460144271743179;24019808644025;553343
8619081448403;460525482386589;54374962993490;155233
8616274465994;460659833718320;26670463538778;215515
8619244130027;460734674516265;37510398623551;344515
8614471687194;460806068565937;48264890812588;533134
8613874557435;460644476773492;13097075533283;521431
8619032818649;460561870372848;02479357260740;215353
8611424877455;460375692302186;14520581959648;344134
8614165538935;460371537370256;57419773212095;341333
8618151301982;460294124293291;65919092807652;532355
8615902027344;460212612232960;29101709495687;552342
8614730703053;460389457633617;03352124536061;221555
8619943332169;460566197530940;80662506191691;353251
8618594717804;460303973954863;83440676247697;322444
8610557530703;460526664334550;23555662012547;442253
8613082356537;460388974734947;76269279278480;324215
8617841745943;460835059535132;74110034907503;323553
8610495899903;460739964698388;27254142992295;331313
8616860650000;460174872502895;19575535244255;134513
8614369922278;460431617309201;45010888730498;451133
8610885022062;460167862464658;08250741446104;212413
8613441359562;460495901592999;55963260582334;343544
8614043553035;460411504822229;19261023379195;333334
8610214183823;460914235762823;50999754332945;444133
8617709566269;460828600668012;99599848981321;443534
8611798215292;460925469150659;10788539648549;245212
8616438088226;460399566440559;92483024760602;412553
8617335341898;460960035167936;70398052369023;541251
8617472165219;460443217722826;60264903293786;142441
8618658494163;460404157083014;01745577333254;311223
8617585695684;460729987970256;06129251465966;552425
8612701667509;460887884155040;61320535559601;333134
8611289270679;460433968888519;75247602389975;451255
8616604947298;460997768999774;48276755391122;224332
8612667125724;460429895316384;16717836067883;253435
8610550030653;460695913475333;38845779479409;452545
8610507463113;460934060171536;71747656410113;131511
8616922473934;460169492121578;36373787036914;453455
8614704288189;460734424395736;93188245008962;345312
8613568781416;460095033516541;68347326442320;331113
8612934435211;460704579419016;72631001228794;252243
8617636723700;460531249753721;34797087176252;341152
8610869716700;460677340587249;98472478525474;524253
8613954784415;460278609968124;09572315566400;531543
8616079316809;460787979424160;00650288553268;233223
8612240630909;460218142167492;52372243009533;423411
8616882176873;460397418918081;87580635026530;522354
8618141239439;460816658328183;46293856798377;231215
8613745530645;460638111217663;66497760363822;251412
8612836564876;460345228956690;07497359630693;222152
8616443739566;460321228502873;26029338429349;122333
8613168494749;460049011060948;13176772302399;512514
8611114823416;460001608187725;20447035161469;542152
8618550899976;460363487058075;50573844584915;314213
8612915412793;460903120885211;65519985453169;233124
8612228184126;460241398787249;86157683017654;344355
8614983449573;460735748329354;98087387226792;453342
8613732478864;460904521600344;32694014824496;131335
8613915249988;460792136619323;52377724449002;454235
8618740438954;460602737275083;17135625196076;531131
8612356383597;460396909010865;46257649877304;255153
8611828732059;460524379305020;20198397086535;232333
8610294798287;460341845094033;69612111923597;242334
8615530213815;460054876180575;71895921059913;114134
8613586281935;460552627222218;55265417822973;323421
8613566371500;460035196061946;02424926563509;114512
8612880668540;460965707300035;54637029478555;352534
8612275422404;460984065511159;26629722907370;353132
8616769275914;460793742576332;32843463779171;152352
8614760496925;460979332117738;88684094906947;352432
8614261498517;460917489448972;18956486758770;323142
8614375935021;460435090291093;77256266446801;125123
8617396093352;460827383688010;31015726675112;252135
8610967989907;460246113069978;27108404093419;515422
8611252456954;460389479394655;89812264422638;155145
8613415927550;460049983053930;82066151807895;524125
8616744142926;460345407454884;36534448176954;543354
8618562071001;460788550302342;03439692994754;253355
8615600537705;460771097140272;36689159196301;553551
8619183721469;460979132169779;86076941521655;441344
8613798061957;460107196118654;07748537287731;442344
8611821610802;460412611130139;34530684867158;221312
8614336985659;460803995080975;08149062588316;451334
8617419778551;460636803171685;83563532103295;342322
8612739092093;460762051925068;63142043444351;231251
8617714854198;460134873973229;93255129546490;143312
8611148481898;460501817160587;45823114938434;444215
8617131914716;460114670534220;22384941519947;214544
8616365022679;460268984228493;21481530872634;213442
8615585833882;460480689645340;43239445448515;211532
8616422042561;460083964863460;09359560113141;423431
8618835826259;460761108588121;94004346887478;311254
8618443046822;460187850844648;22827344331996;344324
8617613696686;460904181558098;86624062282256;245244
8615566280017;460216841235673;45468351517483;142255
8619651309465;460346969104870;75545529272054;541152
8617682182674;460579686766589;54246909389459;132314
8611257360019;460188192114549;45273457097067;344152
8612281589363;460471210449735;93474584488902;312532
8612205885712;460930917543087;93245712590667;214511
8618741210937;460609726099113;19821451779878;542124
8613568151830;460027437366802;90720960089664;415313
8619989362145;460333469600292;61830361526477;543523
8615512501676;460568050524228;52396219310084;552112
8618463324389;460860445276713;20191530068324;525525
8613290392579;460007483009145;81262219447895;223345
8612743223635;460685004128752;42195595991697;411441
8611449633908;460509120819145;49527701426260;141551
8615788949087;460898911189748;64187041875195;554152
8615188090872;460926574474710;68665104405341;323542
8618341732296;460297974466557;47454146205195;113422
8619593166895;460908704472087;04901054106603;451353
8619398068063;460498724170635;86525669588502;152535
8612376174351;460343099329473;34770125896518;221321
8610722451552;460714168107023;01332230112627;524323
8618136343696;460323855736230;73046629695082;442243
8610492709099;460941837814635;64218571034071;123144
8613099333724;460958931502975;51466845440265;141354
8617049315790;460506092861590;42702967542378;524451
8616542099265;460768907959694;80026722687342;535435
8612183083298;460721442530604;30491315629515;123432
8616572741426;460213922011059;12252578585602;135545
8610541764225;460616753827310;71762078476160;422124
8613858441417;460686280013786;93006287111435;324232
8618879485582;460385554698456;90895269245205;334215
8617227897114;460908799892000;52375215232923;321441
8612415329594;460538247190728;45077141970848;354255
8614087184218;460453867066267;73283259598094;142545
8614459277418;460857049275686;77926533943645;231311
8618069119397;460048864449819;64913378608859;554145
8611688417783;460698140668620;73207304744969;551221
8613394371621;460987886588439;57713952964182;544122
8613577387986;460918143999251;04860754414063;355223
8612629240433;460055749471344;58696172422859;454523
8613614265505;460937371651896;71728102375433;322434
8612684672482;460737644488900;03010361907931;245352
8611900023850;460636189064908;43259473394753;511542
8612080915720;460991109118012;24217404267824;412325
8612300676489;460838758328235;45717152222000;322244
8618611850033;460803556461543;56794228488012;442342
8614659218984;460814920712674;12921853891568;353525
8615258268690;460180580422152;40949601117982;311444
8610441454837;460092119231155;68517140648722;115541
8618841060690;460866906335723;26251111018582;533211
8618577807804;460408519116456;57419938389581;242522
8616741625754;460327756208443;85158874360069;454132
8615236762048;460114917539179;24974706392368;233521
8617909362225;460568933614089;17778252227150;431311
8617615053858;460726777205792;60302514392737;213324
8611902031412;460944493049597;66240405722180;524525
8618967428448;460401968110706;60837998183053;514125
8612195976083;460981039565421;15084967488544;411523
8618035620754;460095342919113;92817124016584;445533
8612481599838;460928255460408;61309907699073;512314
8610706777401;460052945966831;01144025178623;443154
8616196778582;460258932472333;64658116487865;131425
8614250471026;460010794335269;64327794044807;255412
8611642630383;460528932995952;94103572992271;444154
8612223988298;460311003593655;01752325607374;114255
8617822514058;460285368234970;81972416120401;545231
8618701407122;460311096522564;69276938504458;545522
8617950689317;460776348614085;76167485545266;343342
8614807631953;460099738228164;14081474771554;223352
8618152105334;460213543479445;39324097421769;444225
8618401813766;460184289216206;89790175320486;223413
8610879708425;460187237859681;00914596088306;252113
8615431005976;460193358528188;36931522185910;252324
8616092679231;460443178125778;63640749516709;223425
8614628851401;460332959714269;35248138664313;123251
8616749362213;460599263554565;92481223636895;541411
8614701940348;460301661895163;56251399353371;135543
8610385675918;460569175563743;00883682127195;244415
8612689059190;460443680971383;35196220429372;125531
8610796345372;460003983569933;70661946504480;331255
8616225537077;460437034774690;97728597851654;543424
8612078646635;460025902350227;10670307160927;151324
8617589126882;460657368961251;83595376041551;424443
8611366867043;460434609483667;61673987451591;355353
8618879474391;460499110313662;82812644245039;151312
8615756403718;460560996742194;96720318752565;531243
8614066083193;460669228593177;73716831913789;544341
8614611608279;460087995141859;90972609035119;541331
8612660271978;460929298399888;35011793941916;121453
8617532869930;460764407003918;17291823838683;333334
8613289170904;460256817188761;65990128937535;311345
8610048517721;460466715990903;68905952197145;132212
8610079492893;460726832657517;73253491215982;543534
8618312348931;460782428422318;91905669036365;445333
8615314599260;460012813265036;25520631551726;151513
8618568627014;460425986771344;01088225669615;451323
8612923362053;460637089753724;29285901243004;255252
8619418746087;460200864439266;59813770257734;151134
8610947971352;460793528436860;68189079683091;422122
8611873311977;460907863958381;02756746735317;542423
8615440734123;460195653296854;34934350754367;554415
8610858736603;460977981654210;97397067892839;321353
8619883658605;460967592577127;61077402288403;542251
8618248566656;460733385563731;51870982724604;441123
8611160602212;460614235796514;04514199138751;554145
8619461880325;460694119601736;09367613584145;134343
8614861344501;460443678203891;85467411130288;142241
8616733323271;460809291471046;91595755169162;522315
8614120277644;460254761803217;57704332425622;545234
8612249765045;460072533150297;74191718932331;114431
8610682793052;460334787795811;91701024525913;532334
8619156669760;460158314472551;78210137323495;241435
8612605644435;460576097322380;60955798197264;132441
8614837465445;460100156856978;03327158077580;255232
8610556788761;460491108026804;71787185381619;244525
8614126933608;460297476895003;33562044928212;322523
8614070950109;460992572366906;68151989866586;442114
8615444145135;460766214970608;30910459841885;355212
8610336574968;460241113085761;86949848762819;422254
8610906745357;460839582815402;21525635833787;542534
8613621343704;460813929543608;50888552755724;125154
8612948222884;460214963008537;18769044874439;122412
8614569411176;460176873309305;75658959886210;351544
8619582656605;460538507520481;25301968946828;232131
8617226882837;460414057569412;68766560566441;211155
8615642149000;460377580042215;54772321476082;123335
8618728363340;460495050529826;37097371053529;125513
8615200523953;460139757595671;60952258990786;342231
8615839840743;460146587189687;80121978695340;525311
8617843733236;460019510510391;60743597842923;324541
8611997467774;460584669465738;96540346738683;125442
8613402079629;460209425182934;46019002247314;214114
8611729799157;460559703407562;79473857667116;141345
8619428684864;460823691406624;25623701410205;524145
8613711487509;460273411584662;72988431554612;345412
8619708092652;460129608081901;94611034462516;114243
8612127825467;460959684500963;14729638906774;154325
8613210368755;460445437884338;94870349526502;354411
8619280651344;460817452832792;34878682775082;541543
8610247443595;460490374313071;35487964230761;121553
8611117320771;460681885179673;74229523910495;321323
8613902598780;460075568856291;38747867070436;444421
8618801897408;460501554131417;25070769958471;544115
8610787876956;460024174251192;97273738635908;412521
8613015448367;460794499897839;67003213555106;123535
8610291243482;460980585915112;80461630629162;213322
8612591226775;460548303378770;54206712933034;314435
8612183468587;460989145975010;99985348458341;214125
8616083349246;460755699063829;82632843618505;213222
8612489467508;460352441467033;29643822873885;323144
8619697818609;460454138326842;50806419531073;523152
8612808819310;460007462797162;00792533440712;233443
8612067981882;460219227192678;89573181757053;222254
8614585450702;460943767661890;46065180383043;243512
8614192183387;460692246875269;19657488488348;253313
8612199611598;460743765618136;44063333262282;212354
8616634795866;460027928758649;50077886748170;411523
8614747266821;460781435708902;94187432992277;532523
8610266366795;460975357537362;66154213823877;514124
8610830477687;460217792070408;77774253563558;141221
8616725301295;460585786082143;92110528985666;445523
8616819591759;460936868179527;24629823298724;415515
8618185421975;460647731998391;86514292973538;553152
8618343284273;460801277726442;45989209957618;343142
8615787092671;460715803107214;38063740824487;153222
8618636192171;460263065992551;35917191154831;145131
8611842671702;460094002871341;60371988666644;355311
8613307005136;460405009082222;01014564147436;142413
8615084039909;460269393005821;98684645919787;544111
8613935706613;460267751168378;70987809278940;414312
8611586222558;460989327218640;64718358124186;225145
8617055612518;460849537544125;44471220384649;243353
8613205990438;460097149940536;62611790914226;413124
8612200918125;460754992199931;12299102629546;134554
8617432437401;460391353691511;02407766385663;432223
8611139906804;460127043689302;28126132517967;333253
8614930666476;460586056770322;67856078566832;424535
8610134433787;460904511317871;01227667438917;112111
8619050999787;460262039535787;96005841908098;123335
8612016642682;460021125466188;93816352838032;433532
8616843307864;460613887119203;20028796381694;233425
8612002918951;460028551539795;93216422380483;415355
8618389450774;460190141250862;16879208587520;333354
8617881221989;460256247062429;09838970937122;532141
8619508362816;460850857424562;14261081154029;254244
8616591101600;460032348172433;62636135051053;545423
8610447941746;460257537506079;69468033372817;323552
8614445661423;460747492105615;38172411218080;142521
8619451260240;460962123371912;35688231569875;421433
8618074708709;460021727887413;53035220699132;235521
8618668239923;460770392577356;60527699073582;121424
8619948984948;460838849074458;46349207351211;255445
8611052063144;460278044500094;54315086534414;253412
8612853302646;460002382785713;69467486669949;443232
8616909920359;460099027984444;88419127823255;411433
8612611627556;460448557469902;64906449044411;344332
8612004056113;460478644474255;67753025624712;454252
8614249557530;460692633488150;63583010277451;332215
8618787916094;460645775608444;83926273313865;452511
8617904452360;460416121833857;21608585310584;543252
8618844195711;460886724951289;74577800098352;254425
8610310308761;460565177847040;79459755052535;224112
8616124887343;460618978641906;52080561844925;443321
8614681372236;460255544303004;29164117584392;152414
8612259155751;460342239076218;67275910603166;145353
8610735828269;460539322417502;08320670080693;142523
8618373568410;460402750020905;49352451771303;153142
8618722477741;460180289753887;01910865466836;542534
8613198785217;460436600078385;35451240091570;511413
8614566172718;460944696319644;40026193425952;351214
8617036606969;460917663104005;90923918223492;155143
8615207384362;460729742497501;42043891381511;121331
8619721815765;460158352442795;16269020830026;234135
8618803815976;460963634140239;57040209489677;542241
8618176313235;460763408836577;91292802635934;345331
8619949633978;460267920275290;94349146646620;444542
8618303344735;460049174754776;99578608165512;514451
8612619859674;460886316316411;90507612783531;422134
8614425399364;460135889654164;39099568695179;124551
8611734731884;460563639556411;83939565979176;213312
8611457746271;460692024279387;65002828338795;355251
8610293586692;460430944422149;81845660556042;413233
8612916516568;460135779651449;75804249986917;214552
8616601073527;460038736882657;18063958205865;245415
8617918859367;460774039266742;51898816385174;133452
8610779465973;460597744845221;18780277562298;231224
8618117044524;460479361623260;40524498435706;444313
8612038536520;460711934142689;35227523733081;322543
8612104396164;460769083471653;38048058405624;243342
8611913608192;460635258651289;62454610141877;354334
8616098813163;460324462099397;93738271289975;253533
8614679160806;460638116314962;71342936331169;232555
8616477306087;460695727717671;28751177491235;333335
8617744661443;460644065494201;29343704744901;555443
8616877542231;460236919144970;44299249181255;331313
8614458409970;460698183022130;24002461390424;242154
8614536340204;460961681062414;41617771107355;333522
8617809934428;460615829350718;28198021938730;215235
8611435087482;460017221529095;58183880101347;123515
8611507023965;460440794350476;94268353444361;335424
8615620095654;460635558339402;10186573350632;523121
8616491845014;460835291020145;96562153708121;433145
8616081112071;460479133352196;05986352876833;112412
8615965457829;460766130906611;40753531807549;413511
8618514122358;460741378093729;90470507860943;131455
8613756040898;460775745972039;11396314431290;432231
8618052874929;460595945495982;01122088308377;425452
8617796980527;460272563689077;42384167517076;413142
8618033580721;460832590788135;36535771438551;344243
8617259064798;460010101950888;60080028513125;514525
8616602079727;460293112447556;11128629676148;514412
8616760639571;460670632711303;13194225812368;113111
8615013528069;460216921339147;08184872608985;555442
8615962260247;460099042402140;10286042568117;122513
8614415437762;460097402731136;04344599139763;414445
8619343600065;460940994769208;03083140138404;313251
8613095658222;460962430639711;28093302634994;115433
8617855652092;460346868582521;47161966008816;143451
8610567647372;460709467250899;74646553000037;215523
8611040218279;460313377741754;41307243588997;315441
8612072480430;460207146264716;63032710650362;422355
8614194086907;460160672180862;80773819131858;145532
8610980401042;460042913330063;39488380636563;232221
8610380271048;460502174060885;63018598282215;215421
8610273436355;460987540842746;46761490184239;254225
8617259844920;460500267399759;98052094327870;425525
8618013349634;460767100034094;65005488802592;342241
8617415679852;460347763873182;95299387657517;522245
8615734241832;460334160961200;89376271923943;511334
8616621952770;460634506320137;63955284750874;454214
8615524873434;460264654195667;09281358395859;421534
8618788598564;460391640129385;39398137680808;514145
8617189185278;460442164948656;56002829536331;512424
8615073304713;460412170628606;07556437298846;355342
8616252145665;460236571124673;77095737884833;323552
8611403476209;460509365476994;61206445189200;514411
8618624851327;460714004409543;82956160545153;123151
8614329536846;460900836406441;37138948824402;142554
8619306200018;460684408591175;81109232873900;222444
8616360179054;460586166993276;10216664354976;523255
8616835273965;460402602756077;25957676482521;143341
8610130716779;460339501202662;55838637859329;151254
8613181995457;460846822066111;25812834672298;325133
8616235062524;460180008275152;30768541234736;252254
8616099673791;460168267626821;69620722396086;442344
8615822043215;460924867854860;49292762385563;231245
8614939202966;460824767293887;87968374711116;321224
8618904956061;460079274796813;01088332690848;412151
8619684320104;460554019224017;61654286360685;423133
8618864919086;460977265531049;32952465763799;252532
8616482248681;460374479216008;12787700059919;334525
8611501717333;460350671065931;11746103289119;513155
8619398067983;460295701449748;85398991419539;454341
8610144800157;460092035008681;57908709352667;332523
8617683407300;460802684761682;03732882883800;224333
8610772200990;460673903922334;42657465561862;225521
8618616660806;460778322994593;27379754068162;314352
8610165846248;460714193849748;28839867487817;411533
8610583570853;460076997706513;71419262420065;524353
8618776063773;460789752025347;45759083042455;555431
8617706344963;460253510314823;87677465441027;531523
8616303607502;460594151766121;35659862137776;142332
8611694636414;460949078297644;28312075798894;413351
8610117285565;460868170486994;62043245061782;314234
8614422588340;460358444700512;62177528250453;152522
8619356316882;460669402236997;17772481031917;215345
8610540125607;460353331853526;37313409935081;244312
8612588278759;460510151228871;31319635282096;415211
8617082401398;460097590184920;39695980638301;313524
8615028652927;460329433489671;08310460475363;151141
8611076665166;460153838879898;08071342202593;252414
8618561340504;460626359235925;92319911773940;355524
8611932135737;460454579575568;41531187228186;511353
8615691796209;460693118815312;65022139005032;433335
8619470647246;460593111516050;98784330513430;511512
8613316771262;460998762543022;95314067819250;151545
8617127937965;460827780698834;56941644572302;141251
8617439880857;460438896832882;40638892958031;143551
8619264875750;460469857361327;03328355085665;322432
8614278520521;460192504128232;21715520682326;241112
8614910842111;460201226420213;22561176386542;331551
8610339455319;460712831024405;33936304788944;353411
8613847318485;460949975284058;17426619167198;145214
8617539759094;460213814789032;90530771854857;232433
8610714178809;460603666139919;26107283280699;444552
8616241668517;460050161073602;04722944088976;215421
8619097002182;460588578304782;50391419221698;545312
8615473314671;460961745026641;37768878663738;443521
8611914737964;460789297344273;39266069888960;515514
8615800450723;460399424219325;44900950903156;132312
8614734629519;460655478933750;69718416249534;121424
8618524959743;460075168314227;32472758002994;343153
8611114265127;460475421914074;63358331524539;141333
8615765931977;460864203931056;12642575801706;254123
8612131001689;460660047734468;19852977185034;332143
8614841476138;460372654545340;42050259784763;213322
8611593986891;460841464400758;84161048128476;414444
8612291700718;460272190303027;58241242255578;522412
8614408033592;460192777445461;78804254533900;112333
8615854691979;460053852984876;26350840664869;521513
8610911898990;460664838651506;81692818676127;324143
